L2/3 IT,L6 IT,L4 IT,L5 IT,L5 ET,L6 CT,L6b,L6 IT Car3,L5/6 NP
0.0003208711,5.3743046e-05,0.99809796,0.0009346154,5.961847e-05,0.00047717706,1.4146455e-05,3.863174e-05,3.2239739e-06
0.17987125,0.10739704,0.54530835,0.032700844,0.100389965,0.0048060524,0.00042120903,0.028737506,0.0003677731
0.8208689,0.07190682,0.019256264,0.009092687,0.075402826,9.811999e-06,2.509118e-07,0.0034434802,1.9012332e-05
0.86746734,0.002000377,0.07019745,0.0014859508,0.05712653,1.7223067e-05,1.2204983e-07,0.0016796377,2.5279573e-05
0.0026512987,0.00021897924,0.9953874,0.00044388996,0.0002456913,0.00017487894,3.2921525e-06,0.00076406705,0.00011057079
0.2884669,0.0551885,0.28521374,0.038396146,0.119482234,0.023952613,0.017985038,0.08100408,0.0903107
0.12984829,0.017628517,0.4281818,0.036953993,0.17406155,0.03148607,0.024519958,0.10278947,0.054530345
0.0034880782,0.009456115,0.8011265,0.14361331,0.002836262,0.035772018,0.0025136387,0.0010708965,0.00012323132
0.35672542,0.020982422,0.5619685,0.0076291016,0.023325901,0.0041480213,0.00049522315,0.016216554,0.00850889
0.0053547057,0.00013823077,0.9924178,0.001166523,0.00033747058,0.00023178945,6.6688226e-05,0.00013596214,0.00015076269
0.9999496,9.903357e-07,4.405216e-11,1.0311755e-12,4.937252e-05,1.4157274e-16,1.1105357e-22,2.3716803e-08,1.4118466e-13
0.006084482,6.58904e-05,0.9936837,0.000111468704,4.2621472e-05,2.8576126e-06,3.2692807e-08,8.458054e-06,5.515685e-07
0.012737205,0.008809579,0.9356938,0.02544912,0.0039399303,0.0062864725,0.00042124672,0.006194637,0.00046797917
0.99578387,4.2458538e-05,3.2956617e-05,1.1366638e-07,0.0040999437,1.1669613e-08,6.7701712e-12,4.0209172e-05,4.95456e-07
0.27217585,0.008147743,0.71321875,0.00045257158,0.004083868,1.25950255e-05,4.139051e-07,0.0019008077,7.3854812e-06
0.9974254,3.2658234e-05,2.7863198e-08,2.7813327e-09,0.0025418522,5.8566514e-13,2.0184847e-16,6.008146e-08,1.1183454e-10
0.0004587723,0.00032182425,0.99893516,0.0001420526,6.519968e-05,8.594576e-06,1.4596614e-05,4.8340735e-05,5.3142744e-06
0.99478924,3.5832563e-05,0.0003999545,9.904615e-08,0.004670587,5.294502e-09,5.649116e-14,0.000104058716,1.0440069e-07
0.6143149,0.014127607,0.29970607,0.041620232,0.02775439,0.0005192593,2.9672432e-05,0.0016693944,0.00025844117
0.9997924,1.6619244e-05,3.021169e-07,2.8238795e-10,0.00019042076,1.0138971e-12,1.5693924e-17,2.3417986e-07,1.10072514e-10
0.9604761,0.0025976328,0.00029020323,5.917682e-05,0.035738308,7.8122713e-07,3.6245955e-09,0.0008355865,2.1824076e-06
0.99972576,1.9049742e-06,3.4065679e-06,3.1009773e-09,0.0002660657,9.597584e-11,4.9389326e-15,2.7406081e-06,2.6269118e-08
0.99976796,2.8016702e-06,1.8419487e-06,4.4593373e-10,0.0002272699,2.9541872e-12,2.3074427e-16,1.1877728e-07,6.2156574e-10
0.84844404,0.02226641,0.0019854226,0.0011846458,0.12242486,2.7900589e-05,9.088378e-07,0.0034785885,0.00018714186
0.9999999,4.6011078e-10,2.094754e-13,3.1326697e-19,6.599079e-08,7.728131e-25,6.780682e-30,4.0063866e-15,4.9612804e-18
0.932658,0.023606172,0.00072036206,0.00015129511,0.033596702,1.5177699e-05,1.0064913e-06,0.009090369,0.00016088672
0.9764604,0.002343954,0.00030235932,5.603274e-06,0.020682875,1.4633207e-06,5.912127e-08,0.00017423215,2.9082894e-05
0.99998784,1.9236701e-08,1.2014349e-08,9.411318e-13,1.2157274e-05,2.9510702e-15,1.8149795e-19,6.8071687e-10,2.0795954e-11
0.9999968,2.8775353e-09,4.349304e-10,3.634471e-14,3.189715e-06,2.3179043e-17,7.1754485e-23,6.94822e-10,2.5018299e-13
0.9929652,0.006901381,2.7308452e-08,5.000401e-10,0.00013343965,1.5732958e-14,4.8566495e-18,3.489195e-08,1.5195817e-12
0.9989139,3.641551e-05,9.616337e-06,3.9161637e-08,0.001035818,4.6512466e-10,1.9602182e-12,4.0716345e-06,1.7800507e-07
0.9936015,0.00012833973,2.8661438e-05,1.9905988e-06,0.0062021757,1.8060524e-08,7.832006e-12,3.7072867e-05,1.8750885e-07
0.99979323,4.366586e-05,3.8650512e-07,9.69387e-10,0.0001624035,7.8027927e-13,1.897997e-16,2.943055e-07,4.1059037e-10
0.92129487,0.0034496407,0.00269998,0.0006375612,0.07091105,1.2151068e-05,1.3858161e-07,0.0009619564,3.268098e-05
0.9997569,3.1931252e-06,9.615189e-07,2.11673e-09,0.00023753835,1.5790034e-11,8.658019e-16,1.5051814e-06,4.4473647e-09
0.99996865,1.7288108e-06,7.544995e-08,8.3667136e-11,2.9388648e-05,1.07957846e-13,6.669535e-18,7.562514e-08,1.2733258e-10
0.9992889,0.00023625063,4.233376e-06,4.5095967e-09,0.00046697486,7.87271e-11,2.2807135e-14,3.5782525e-06,2.6487166e-08
0.014278262,0.015181185,0.8127362,0.08368326,0.011386667,0.02799421,0.015889589,0.008006099,0.010844602
0.9999689,4.231439e-08,3.346913e-10,6.454743e-13,3.0955674e-05,1.4510331e-15,1.6733058e-21,4.490627e-08,3.0584652e-12
0.9795951,0.0002792683,0.00076641515,5.734089e-06,0.018650996,8.0187397e-07,4.3528163e-09,0.00056184997,0.00013978504
0.8725782,0.008320813,0.00705348,0.027444927,0.07113057,4.7026246e-05,1.0863419e-06,0.013392872,3.100988e-05
0.9647253,0.017885061,0.003182724,2.9164714e-05,0.012289248,1.0123412e-06,3.7343757e-08,0.0018422634,4.5192824e-05
0.04756811,0.014191587,0.8326137,0.08779736,0.010356596,0.0044380827,0.00034961646,0.0026213496,6.3606436e-05
0.0001433244,8.7798464e-05,0.9994861,0.00020069822,2.3571463e-05,1.2013985e-05,1.3429135e-06,3.9661976e-05,5.5658984e-06
0.061055213,0.0063902442,0.9031753,0.004622156,0.00822041,0.0021746075,0.00043165378,0.009867664,0.0040627266
0.000475965,2.1963871e-05,0.9993286,4.888048e-05,2.4075296e-05,1.27203e-05,9.220558e-07,4.399069e-05,4.2809872e-05
0.39174962,0.18524715,0.16344097,0.035695843,0.12254472,0.00487325,0.00041760688,0.09289007,0.003140874
0.0025077767,7.7854915e-05,0.997285,3.931474e-05,7.0807706e-05,1.2911993e-06,4.7829807e-09,1.7269533e-05,6.472823e-07
0.23099285,0.020793837,0.7018655,0.0075864242,0.017299289,0.0017775324,0.0002747736,0.017382124,0.0020276695
0.068206154,0.06251999,0.3850163,0.14538214,0.059760727,0.09579146,0.05479585,0.073058695,0.055468734
0.115862764,0.025546413,0.7091264,0.046724577,0.033609875,0.022510575,0.0058687506,0.033015728,0.007734869
0.16173902,0.15850323,0.27033135,0.15794832,0.10118306,0.031579953,0.009191995,0.09757252,0.011950615
0.029028129,0.12070339,0.12245632,0.6067433,0.03125882,0.029019458,0.009997644,0.04897482,0.0018180689
0.00639235,0.00064429495,0.98798776,0.0010418906,0.0014667442,0.0007827859,5.859168e-05,0.0013584313,0.0002672048
0.12832765,0.05554353,0.44181505,0.048766043,0.09016205,0.055050973,0.03702421,0.049268253,0.094042234
0.10276718,0.026931701,0.7616838,0.020183058,0.01825938,0.017097449,0.0057122363,0.034467958,0.012897329
0.005141262,0.0013740222,0.9853034,0.0032560003,0.0011981641,0.0012068402,0.00020236998,0.0019508142,0.00036719826
0.0022597562,0.0005023196,0.99628806,0.00067934586,6.453748e-05,2.2201757e-05,2.7201818e-07,0.00018116302,2.2885192e-06
0.010987859,0.07228142,0.10719948,0.66038287,0.021919023,0.09734699,0.015439372,0.012767009,0.0016759326
0.012623341,0.0003341591,0.9862866,0.0002391896,0.00021606837,1.5715688e-05,8.534401e-07,0.00024629725,3.782581e-05
0.00036904973,0.0017022401,0.03761755,0.952091,0.0020612092,0.0037846288,0.0011469605,0.001201394,2.6051735e-05
0.14011881,0.1781157,0.0065658027,1.4055308e-07,0.00028660748,5.3443894e-09,3.5146693e-13,0.674913,1.1120503e-10
0.342997,0.00011722657,0.6559105,5.858551e-06,0.00077045633,2.1439857e-06,1.0851676e-08,0.00016896972,2.7831855e-05
0.0069011613,0.0011893047,0.9735618,0.015046843,0.0018439258,0.0009000033,3.2651478e-06,0.00049335614,6.036807e-05
0.027756218,1.3751425e-05,0.9720365,1.6912405e-06,6.928081e-05,3.6104663e-07,7.883746e-10,0.00012165911,5.1509573e-07
0.018260328,0.22383784,0.02003242,0.69439656,0.030823477,0.003182165,0.0014674859,0.00790647,9.324204e-05
0.070239715,0.02363973,0.8143091,0.059753355,0.009153218,0.0059716967,0.0011579732,0.012481054,0.0032941403
0.001440575,0.00046603978,0.9843418,0.012278835,0.00017509557,0.0008064965,4.3117194e-05,0.00035312946,9.499783e-05
0.2159318,0.050606325,0.43772137,0.045806795,0.08149062,0.04123978,0.008006194,0.087491356,0.031705778
0.33646387,0.028973449,0.49235207,0.016990168,0.06939417,0.0060508526,0.0010415019,0.03112001,0.017613854
0.005463357,0.0001882554,0.99290437,0.00025344978,0.00054858724,0.000104558916,6.4062187e-06,0.00042076848,0.00011032811
0.027100306,0.011227265,0.9388245,0.0046845227,0.0061913505,0.0018807204,0.00042102646,0.008716428,0.00095391436
0.055142336,0.00020871108,0.94391865,5.2119583e-05,0.0003450806,3.1409043e-05,1.9984745e-07,0.00020533505,9.6133386e-05
0.0007121884,0.006155151,0.40796828,0.5827597,0.00053863775,0.001550534,0.00023638009,7.767131e-05,1.4404646e-06
0.24894124,0.0005119488,0.74862105,4.6841473e-05,0.0015795669,4.914642e-06,2.2335117e-08,0.00027181965,2.2617445e-05
0.00010527534,0.0056439815,0.0005078222,0.99263483,0.00032099773,0.00028832175,0.00017567935,0.00032203534,1.1228358e-06
2.5362095e-07,0.00036482676,8.461728e-05,0.99953914,1.2324944e-06,9.514289e-06,1.5639759e-07,2.7059465e-07,3.4623066e-10
0.016889868,0.0012881923,0.97730833,0.0030802076,0.000850836,8.7789755e-05,3.858762e-06,0.00041430167,7.669268e-05
0.0003421189,0.008641163,0.007914781,0.9762513,0.0009714255,0.004362047,0.001118881,0.00038737882,1.0898551e-05
0.0013200506,0.03764888,0.03901069,0.9109514,0.006487805,0.0038479168,3.40042e-05,0.00069758756,1.7223592e-06
3.1921265e-06,0.017533464,2.8442078e-05,0.9823956,9.495266e-06,2.0670908e-05,1.3616894e-06,7.700596e-06,1.701361e-09
0.023647131,0.271549,0.007532155,0.63369244,0.012670555,0.018376661,0.00618182,0.02506415,0.0012860462
0.021925883,0.20051076,0.16624536,0.585893,0.007611628,0.002228105,1.3001744e-05,0.015557149,1.5144812e-05
0.00015868666,6.630272e-05,0.9989096,0.0005526626,6.374512e-05,0.00016618725,6.595488e-06,5.1902567e-05,2.4370178e-05
0.00016785372,0.004762904,0.007682654,0.9791214,0.0011448098,0.0064449804,6.771201e-05,0.0006064302,1.2503413e-06
6.971005e-05,0.005102743,0.022110417,0.97059935,0.00026271542,0.0016982439,5.4065273e-05,0.00010211711,5.8341374e-07
0.005843013,0.0003355347,0.9906255,0.00034583575,0.00074184936,0.00020634536,1.0959802e-05,0.001728517,0.00016247517
0.029811773,0.0011434485,0.96285087,0.000938375,0.0031466943,0.0004308532,5.711071e-05,0.001378272,0.00024252117
0.001462099,5.1342515e-05,0.9980496,0.00025526344,0.0001118496,1.1549604e-05,2.6468282e-07,4.2409294e-05,1.5635707e-05
0.0021956407,0.09178973,0.009794228,0.8590414,0.0041412227,0.023651674,0.0047195395,0.0045525027,0.00011411302
0.008369775,0.07125176,0.022967957,0.87072533,0.010965942,0.006013536,0.0002963515,0.009379185,3.0096166e-05
4.622216e-05,0.004348867,0.079552084,0.8908188,0.0005669499,0.022029132,0.0020936828,0.0005180746,2.609289e-05
0.0113362,0.040468052,0.054799557,0.7410271,0.01760513,0.09166401,0.012054078,0.027383544,0.0036623133
2.2502973e-06,0.000565242,0.00017515993,0.9990808,1.20388695e-05,0.00014932726,3.5057167e-06,1.1670287e-05,9.527386e-09
0.016005468,0.24032077,0.01781604,0.6978949,0.008387326,0.013237186,0.001428018,0.004477893,0.00043244514
0.00066101906,0.010350684,0.2868011,0.66412574,0.002483522,0.029044641,0.0010658986,0.0052498574,0.00021750001
0.043501213,0.08213101,0.37457266,0.31781736,0.049221072,0.05841375,0.024826182,0.041933596,0.0075831595
3.521229e-07,0.00013723873,5.6901477e-05,0.9997738,1.0441275e-05,1.7713843e-05,6.295665e-08,3.4022935e-06,3.0276756e-10
0.16194174,0.017155923,0.72047997,0.0062378454,0.018706711,0.010403391,0.00061302783,0.055876825,0.008584501
0.014155442,0.0016553515,0.97983414,0.00092491397,0.0020143273,0.000230407,1.243853e-05,0.0008407783,0.000332299
0.06954518,0.006152294,0.89057887,0.0012482568,0.014718281,0.0005471557,2.0283458e-05,0.015276783,0.0019128687
0.21375348,0.0025383586,0.7787225,0.00033908247,0.0034006552,5.5356675e-05,7.5930006e-06,0.00041410638,0.00076877524
0.19694765,0.02756265,0.68217504,0.010920256,0.042659305,0.008720214,0.0010333259,0.018513765,0.011467825
0.17316625,0.029326582,0.60642666,0.02776849,0.059107322,0.014834741,0.0075272764,0.030288775,0.05155392
0.13635285,0.027027383,0.48041925,0.14125152,0.04814006,0.08512054,0.044436768,0.017321825,0.019929845
0.00027570035,9.471592e-06,0.9996458,3.0021105e-05,1.1301266e-05,7.191205e-06,1.4983135e-06,4.1130033e-06,1.4801171e-05
0.0019583153,5.3898653e-05,0.9979425,5.928928e-06,1.7726356e-05,2.5705053e-06,5.0908138e-08,1.7546425e-05,1.4736371e-06
0.0057710395,8.807457e-06,0.0026670664,3.51636e-07,5.560255e-05,1.9226551e-08,1.6524613e-11,0.991497,3.556875e-08
0.08797718,0.017751817,0.8172479,0.010513891,0.024253665,0.010068256,0.001095177,0.022475572,0.008616581
0.21604966,0.1219405,0.34335092,0.10732833,0.08080502,0.028920975,0.011059804,0.062198557,0.028346285
0.14199707,0.12548546,0.2678422,0.28594893,0.071217224,0.037562344,0.019777432,0.043243777,0.006925586
0.016929068,0.009914596,0.96223766,0.0038914953,0.003226946,0.0019196561,0.0001510596,0.0015100805,0.00021936702
0.9999995,4.476963e-11,5.5656584e-11,7.8826326e-16,4.7155427e-07,3.5487493e-19,1.5505344e-27,3.845239e-11,2.3680126e-14
0.023565,0.017676786,0.832738,0.06935148,0.011017933,0.020170078,0.006949675,0.017107632,0.0014234617
0.8539393,0.011292549,0.040652286,0.0030215557,0.08485786,0.00038305914,3.4609697e-05,0.00447234,0.0013464035
0.17598173,0.12863372,0.21585768,0.124005586,0.14877065,0.060947124,0.022836315,0.08498375,0.037983403
0.99215275,0.00024084616,4.5057583e-05,3.7202299e-06,0.0073293066,1.7234196e-08,2.0252508e-11,0.0002278651,3.9657104e-07
0.9216627,0.0138308415,0.00069572235,0.0017770553,0.056282416,1.4307514e-05,4.957673e-07,0.005723809,1.2654172e-05
0.9942872,0.00026764077,0.00047006836,6.478525e-07,0.004555824,2.2967903e-08,9.297806e-12,0.00041642413,2.188409e-06
0.99513865,0.0018074474,0.00028361785,4.0950204e-06,0.0026821927,6.978049e-09,1.4974376e-11,8.383855e-05,9.2244086e-08
0.9998566,3.8750622e-05,4.1972514e-09,6.1438195e-11,0.00010461152,1.393911e-14,1.1555243e-18,2.7234439e-08,1.8664066e-12
0.99909604,0.00010976282,4.5730125e-05,3.0436155e-08,0.0007004456,2.663648e-10,6.665368e-14,4.8048183e-05,7.76762e-09
0.9878131,0.0023022462,1.70729e-05,3.9014563e-07,0.00965729,7.509725e-09,4.083724e-12,0.00020971075,1.4363023e-07
0.78275615,0.003076029,0.20624755,0.00018582062,0.007365181,1.1532293e-05,4.6054527e-07,0.0002778848,7.941074e-05
0.9826111,0.002495255,0.0014940195,0.00022320666,0.012371909,4.4006874e-06,3.0658853e-08,0.0007805935,1.9476407e-05
0.74016494,0.10037777,0.013819031,0.015429896,0.10341326,0.00067220273,1.880122e-05,0.025018528,0.0010856508
0.9948047,2.948165e-05,0.001987744,2.3223083e-06,0.0031315233,5.9602716e-08,8.1044377e-10,3.1516938e-05,1.2767594e-05
0.72985804,0.0026179377,0.23007472,0.0011959332,0.024705322,0.00016472924,3.629821e-06,0.01082247,0.0005572187
0.9947984,0.0001101469,0.0020950735,2.676705e-07,0.0029267583,3.0061482e-08,1.3098778e-10,5.6732733e-05,1.243304e-05
0.0015722384,0.0009962505,0.9390329,0.045851283,0.0009059198,0.007638383,0.0016137866,0.0022542698,0.00013505382
0.030767854,0.023930265,0.926499,0.0050843926,0.0077944146,0.0015730246,0.00010574534,0.00393436,0.00031101215
0.000114064016,2.151005e-05,0.99971956,0.00014165338,1.0982859e-06,4.8344515e-07,4.067134e-08,1.3613295e-06,1.4704266e-07
0.09311749,0.13959467,0.16190246,0.25388938,0.10686023,0.06865752,0.047231227,0.112093166,0.016653791
0.9971003,0.00041979045,2.7827078e-05,4.234874e-06,0.0024266073,1.498469e-09,1.44727e-12,2.095832e-05,2.2346318e-07
0.00023225912,1.6910646e-05,0.9997099,1.6268194e-05,3.7559812e-06,8.692453e-06,1.1967805e-07,9.590338e-06,2.4868243e-06
0.0028671264,0.015091986,0.5806297,0.39156494,0.0046641,0.003913256,0.0005647214,0.0006654955,3.8709346e-05
0.002785515,0.0007972198,0.99294233,0.002773527,0.00037836118,8.216517e-05,1.7135922e-05,0.00017312613,5.064203e-05
0.0005147863,0.036106862,0.010025404,0.9448124,0.0010202941,0.006459481,0.0008090851,0.00019381705,5.7848047e-05
0.0006024576,0.0030312317,0.027550647,0.96508074,0.0019323337,0.0012630228,0.00021874021,0.00030474854,1.6175094e-05
0.0008360233,0.014623354,0.011872246,0.9611706,0.0027040206,0.0062378244,0.00048874266,0.0020572527,9.851532e-06
0.09817991,0.009662943,0.7487595,0.017414534,0.083521076,0.008958188,0.0050858352,0.011677553,0.016740568
1.443194e-06,0.0004490493,0.00029194803,0.9991768,1.726165e-05,4.8729707e-05,4.5376464e-06,1.0298724e-05,6.7893895e-09
0.022244234,0.014364854,0.16231048,0.0060051642,0.0072222548,0.0025977155,0.003403994,0.7776209,0.0042304303
0.0028631072,0.012227673,0.88137203,0.095212825,0.001917345,0.0031872354,0.00084316405,0.0021209102,0.0002557485
2.885884e-05,6.3198144e-08,0.9999707,1.9507657e-07,8.9618865e-08,2.945418e-08,5.1602396e-11,5.8558424e-08,3.3795157e-08
0.0037954082,0.03032154,0.01635011,0.8964129,0.0073172087,0.025933236,0.009216662,0.009879165,0.0007737078
0.12587743,0.08361862,0.19008715,0.13894923,0.12613861,0.075714335,0.032206226,0.106398955,0.121009335
6.546239e-05,0.0012932759,0.7830826,0.21236187,0.0005737454,0.0024818822,5.4030654e-05,7.958923e-05,7.490958e-06
0.0005390661,0.39162213,0.00012217014,0.6066178,0.00085020385,2.3844012e-05,5.68249e-07,0.00022428125,2.1192267e-08
4.4384542e-05,0.0021805242,0.004609702,0.9929724,4.1385465e-05,0.00011696,1.7942855e-06,3.2921e-05,9.253806e-09
1.43623665e-05,0.0056850687,0.00070714246,0.99353194,4.788168e-05,9.1674365e-06,8.4163325e-08,4.2857932e-06,2.632346e-09
1.1880686e-05,0.01233947,4.040419e-06,0.98762286,4.2853144e-06,2.546929e-06,8.540219e-09,1.4821046e-05,4.1429513e-11
0.00058438274,0.039932363,0.008638858,0.94377583,0.0027336378,0.0026310682,0.00050523254,0.0011789813,1.9590962e-05
0.026026366,0.20466295,0.13027109,0.60156256,0.014250089,0.008074045,0.0008142769,0.013765725,0.0005729053
0.007935781,0.010982911,0.033172812,2.5869229e-05,0.00070902443,5.6869876e-06,6.520235e-07,0.9471492,1.7981916e-05
0.06921752,0.10415251,0.21171114,0.25499249,0.09094095,0.11651655,0.04669777,0.06565976,0.040111262
0.0023487688,0.040410757,0.008757305,0.9294213,0.0031474584,0.013268595,0.0014874213,0.001033374,0.00012502412
9.3250674e-05,0.0037777745,0.0057710693,0.98610395,0.0010764156,0.0016598605,0.0012290942,0.00027475125,1.3786281e-05
0.005734121,0.04359264,0.13721831,0.7819137,0.00506567,0.021516247,0.00065034284,0.004103944,0.00020506787
5.484689e-06,0.007951563,9.2281356e-05,0.99192846,1.7377391e-05,3.6284819e-06,7.619251e-07,4.246049e-07,2.4442176e-10
0.0054614777,0.012566306,0.0057477653,0.0008083843,0.0038648169,0.00012132688,0.0006083087,0.97059846,0.00022302705
0.08724733,0.06634994,0.36336502,0.056044348,0.11280348,0.042382672,0.009778307,0.045476645,0.21655215
0.00023544088,0.008986263,0.012724871,0.9638298,0.0018198815,0.008678112,0.0007669784,0.0029387972,1.986128e-05
0.02331715,0.37107152,0.060834773,0.34510866,0.034074686,0.04391457,0.026352204,0.08594712,0.009379281
4.8677575e-05,0.009961916,0.0020909568,0.9863375,0.00013279925,0.001195443,5.01983e-05,0.00018168044,8.2878154e-07
0.0027199674,0.05907714,0.02054069,0.90298724,0.001663901,0.0092582265,0.0007002099,0.002982802,6.973061e-05
0.00053260475,0.065571755,0.046635572,0.8813229,0.00092615554,0.0025504865,6.639998e-05,0.0023922706,1.8766727e-06
2.5962217e-06,2.527075e-06,0.015595237,1.8195477e-07,1.051369e-06,1.2630844e-07,1.4396642e-06,0.98439664,1.1003819e-07
0.006211235,0.4849944,0.0064836224,0.49132714,0.005678495,0.00016910015,1.16571155e-05,0.00512114,3.2518478e-06
4.6301784e-06,0.00065914757,0.02958387,0.96942544,3.3369535e-05,0.00027767153,2.009834e-06,1.3908888e-05,5.6786043e-08
7.563393e-05,0.019320635,1.8035407e-05,0.9795313,0.00041151996,8.274104e-06,5.6511297e-08,0.00063452014,4.094492e-09
0.029409222,0.09272712,0.40084407,0.38307473,0.02744997,0.027103823,0.006960625,0.025934124,0.006496405
0.2959308,0.2290154,0.1445849,0.08257341,0.14633235,0.02565148,0.004761811,0.06382978,0.007320162
0.04303459,0.14871597,0.11025757,0.47882652,0.10524816,0.051750153,0.006631106,0.050953224,0.004582609
0.042666804,0.15535542,0.08063929,0.44891813,0.08838377,0.08503843,0.044793293,0.040821336,0.013383524
0.0074725444,1.7093146e-06,0.9925046,6.6535267e-06,1.2533032e-05,3.9509115e-07,1.4307492e-09,1.9032146e-07,1.319408e-06
0.0012878722,0.00072657445,0.98955625,0.00793179,0.000273127,9.405356e-05,4.718115e-07,0.00012736532,2.4809888e-06
0.75804514,0.009111836,0.22720587,0.00014272281,0.0047452836,2.0959187e-05,3.0860525e-07,0.0006838848,4.3930144e-05
0.6999986,0.03949439,0.07232759,0.01027214,0.14196838,0.0026156274,0.00019299987,0.024974447,0.008155802
0.9281977,0.013796262,0.003445413,0.00032153007,0.050134312,1.5416203e-05,9.897308e-08,0.0040330696,5.6188284e-05
0.853598,0.0072980914,0.05637827,0.0023492263,0.06363251,0.00025686488,1.0841159e-05,0.015078622,0.0013975381
0.100157484,0.03899879,0.79319286,0.009186932,0.029999752,0.0087333135,0.0022623655,0.0058353688,0.011633123
0.007151812,0.008681442,0.94579965,0.017488873,0.004479324,0.008605877,0.002874202,0.0037557282,0.0011631919
0.00031933267,0.00058151444,0.9969169,0.0018827695,4.9200677e-05,0.0001783094,4.3080316e-05,2.7049522e-05,1.7796282e-06
0.97854894,0.0003557012,0.020351714,4.5461134e-06,0.00068463397,3.0929283e-07,2.0022786e-09,3.797596e-05,1.6236208e-05
0.9985655,8.6358814e-05,2.359892e-07,9.135201e-09,0.0013395627,1.3740385e-10,8.829913e-15,8.3925925e-06,1.4076683e-08
0.9888832,0.0001784383,0.006415288,5.651052e-06,0.004136607,1.2365872e-06,1.5781273e-09,0.00035725237,2.2408567e-05
0.9991579,4.5653775e-05,4.6553173e-06,4.388448e-08,0.00078984397,3.640735e-11,2.0344496e-14,1.9971276e-06,5.8877205e-09
0.9988796,3.8419043e-05,1.3617447e-06,4.9908067e-08,0.0010770973,1.5387287e-11,6.20167e-14,3.589071e-06,2.315077e-09
0.9643792,0.0043859687,0.0144511685,9.357125e-05,0.015240726,4.5060283e-06,1.2150431e-08,0.0014359076,8.984077e-06
0.78828794,0.006421785,0.18202408,0.0007555006,0.017365413,8.687431e-05,5.1002803e-06,0.0029539715,0.0020993082
0.003998283,0.017903047,0.8454845,0.12462868,0.0021017632,0.0041543297,0.00053074775,0.0011818438,1.6771473e-05
0.10371019,0.1208601,0.67441887,0.03999158,0.025930403,0.010059603,0.00071720406,0.02258851,0.0017234826
9.199533e-05,3.038144e-08,0.9999075,1.0615517e-07,2.703461e-07,4.6278186e-09,1.821219e-10,1.999682e-08,1.4781118e-07
0.20622592,0.053066332,0.5061959,0.056711636,0.11876726,0.015947836,0.0027495485,0.034788027,0.005547505
0.98903966,5.338965e-05,0.0007233822,2.7154151e-06,0.010140286,1.5297397e-07,3.6313713e-10,3.432471e-05,6.133761e-06
0.0013915881,0.0008667254,0.010363808,0.00086250814,0.0014442902,6.162264e-05,2.0536616e-05,0.9849759,1.3024545e-05
0.011404636,6.091485e-05,0.9869877,0.00032184762,0.00083605334,0.0001225104,1.0394923e-06,0.00019504727,7.025727e-05
4.7218036e-05,1.6341313e-06,0.999871,4.0814848e-05,1.9849933e-05,1.3107637e-05,1.2157152e-07,5.2165333e-06,9.682083e-07
0.107094,0.029751733,0.7428599,0.017081939,0.03248679,0.014554806,0.006231862,0.025619587,0.024319446
0.03556264,0.009791616,0.89567727,0.034322646,0.0084421765,0.006497478,0.0014501926,0.006097477,0.0021585377
0.29389372,0.034142252,0.484813,0.045084227,0.05013231,0.012248342,0.0029662899,0.049581904,0.027137937
0.0042110584,0.0029015527,0.964635,0.012028087,0.0076421057,0.0034024713,0.0006541413,0.0038968734,0.0006285823
0.023404464,3.969077e-05,0.9762901,6.1766714e-06,0.00018755469,2.6088208e-06,2.2325173e-08,5.525758e-05,1.4126412e-05
0.00094404974,0.079770096,0.010189808,0.89904207,0.0027509832,0.005024382,0.0007854449,0.0014696283,2.3489374e-05
7.663107e-07,0.0013915468,0.00010966191,0.99845266,9.9809695e-06,1.9041885e-05,1.5709189e-07,1.6234306e-05,5.0623405e-10
0.030302411,0.053435043,0.13881624,0.050928496,0.058784533,0.071794115,0.029737316,0.009235924,0.55696595
2.000913e-08,0.0003821774,5.1819792e-05,0.99954647,1.497521e-07,1.8990291e-05,2.1055165e-07,5.9951844e-08,1.7427906e-10
2.0826294e-08,0.0033915997,3.4876782e-06,0.99660337,1.6364551e-07,1.2064098e-06,4.206024e-08,1.2524958e-07,8.720229e-12
0.0026674361,0.093380734,0.028546816,0.8552435,0.003428087,0.007789111,0.00027015997,0.00862965,4.455015e-05
3.6672853e-05,0.058758188,1.709095e-05,0.94066596,4.698799e-05,3.611345e-05,1.170092e-07,0.0004387856,7.7255935e-10
5.974727e-06,0.0070149316,0.00030978126,0.9917346,7.2359355e-05,0.0007678282,4.892093e-05,4.5525583e-05,4.4641347e-08
0.0008565212,0.9455656,0.050037306,0.003283259,7.919467e-05,2.2112226e-06,7.2652524e-09,0.00017587726,1.4252286e-09
5.5693536e-06,0.0018566037,0.0002849685,0.99677014,2.9466011e-05,0.0009873332,1.9269257e-05,4.6563815e-05,1.3394936e-07
1.1114011e-07,7.6337165e-05,2.2508631e-05,0.9998702,1.0229899e-06,2.8369555e-05,6.830464e-07,8.364311e-07,3.595094e-10
4.4336618e-11,7.213554e-06,7.0948666e-08,0.9999926,2.238527e-09,4.5573735e-08,1.5314772e-09,4.4331925e-09,2.3409216e-14
9.879547e-08,0.0020090833,6.27261e-06,0.99798274,2.1715455e-07,8.6848985e-07,1.6804224e-08,5.9525803e-07,5.819803e-13
